39.5698	142
39.941	137
40.3108	144
40.6805	136
41.0503	133
41.42	134
41.7897	118
42.1593	131
42.529	128
42.9001	119
43.2697	132
43.6393	127
44.0089	132
44.3784	127
44.748	127
45.1175	129
45.487	126
45.8565	128
46.226	142
46.5955	130
46.9649	138
47.3343	136
47.7052	131
48.0746	133
48.4439	146
48.8133	175
49.1826	150
49.5519	137
49.9212	130
50.2905	133
50.6598	143
51.029	166
51.3982	159
51.7675	180
52.1366	218
52.5058	231
52.875	341
53.2441	440
53.6132	584
53.9823	558
54.3514	479
54.7205	370
55.0895	394
55.4586	512
55.8276	497
56.1966	359
56.5641	247
56.9331	228
57.302	211
57.671	210
58.0399	218
58.4088	271
58.7776	304
59.1465	415
59.5153	577
59.8841	633
60.2529	552
60.6217	462
60.9905	414
61.3578	446
61.7265	545
62.0953	661
62.464	892
62.8326	1117
63.2013	1326
63.5699	1223
63.9386	989
64.3057	840
64.6743	661
65.0429	640
65.4114	568
65.78	474
66.1485	397
66.517	277
66.884	230
67.2525	192
67.621	188
67.9894	167
68.3578	159
68.7248	163
69.0931	144
69.4615	144
69.8299	138
70.1982	143
70.565	146
70.9333	155
71.3016	141
71.6699	155
72.0381	162
72.4049	162
72.7731	180
73.1413	213
73.5094	239
73.8762	271
74.2443	280
74.6124	230
74.9805	224
75.3471	160
75.7152	159
76.0832	132
76.4513	126
76.8178	111
77.1858	129
77.5538	117
77.9203	118
78.2883	122
78.6562	132
79.0241	121
79.3905	115
79.7584	114
80.1262	114
80.4926	118
80.8605	113
81.2282	112
81.5946	109
81.9624	108
82.3301	120
82.6964	114
83.0641	115
83.4318	114
83.798	126
84.1657	115
84.5319	115
84.8995	118
85.2671	114
85.6333	115
86.0008	111
86.3684	140
86.7345	137
87.102	131
87.468	119
87.8355	121
88.2016	133
88.569	136
88.9364	130
89.3024	148
89.6698	159
90.0357	162
90.4031	165
90.769	145
91.1363	145
91.5036	133
91.8695	130
92.2368	128
92.6026	119
92.9698	126
93.3356	115
93.7028	122
94.0685	119
94.4357	124
94.8014	131
95.1685	137
95.5342	118
95.9013	131
96.267	114
96.634	117
96.9996	120
97.3666	147
97.7322	201
98.0992	166
98.4647	155
98.8317	119
99.1972	117
99.5641	123
99.9296	114
100.296	118
100.662	121
101.027	110
101.394	130
101.76	126
102.126	116
102.492	118
102.858	125
103.224	119
103.589	117
103.956	112
104.321	126
104.688	129
105.053	119
105.418	120
105.785	127
106.15	123
106.515	123
106.882	126
107.247	119
107.613	126
107.978	114
108.343	117
108.71	124
109.075	132
109.44	130
109.806	124
110.171	125
110.536	127
110.903	126
111.268	134
111.633	123
111.999	119
112.364	124
112.729	120
113.093	123
113.46	-12
113.825	108
114.189	122
114.555	111
114.92	102
115.285	109
115.65	107
116.016	101
116.381	110
116.745	112
117.11	112
117.476	110
117.841	114
118.205	105
118.57	106
118.936	121
119.3	110
119.665	115
120.029	107
120.394	119
120.76	108
121.124	112
121.489	122
121.853	102
122.217	100
122.583	98
122.948	110
123.312	107
123.676	109
124.041	113
124.406	103
124.771	115
125.135	108
125.499	108
125.863	115
126.228	114
126.592	115
126.957	98
127.322	112
127.686	108
128.05	114
128.414	112
128.778	107
129.142	114
129.506	106
129.87	114
130.236	107
130.6	117
130.964	116
131.328	115
131.692	112
132.056	112
132.419	109
132.783	115
133.147	105
133.511	117
133.875	117
134.239	115
134.603	125
134.966	97
135.33	110
135.694	112
136.058	112
136.421	116
136.785	102
137.149	104
137.514	120
137.878	113
138.241	124
138.603	109
138.967	110
139.331	117
139.694	115
140.058	111
140.421	114
140.785	113
141.148	112
141.512	114
141.875	113
142.239	113
142.602	111
142.966	112
143.329	109
143.692	121
144.056	106
144.419	102
144.782	117
145.146	109
145.509	116
145.871	118
146.234	110
146.597	113
146.961	112
147.324	111
147.687	117
148.05	119
148.413	109
148.777	115
149.138	107
149.501	114
149.864	125
150.228	125
150.591	118
150.954	120
151.317	115
151.678	112
152.041	119
152.404	119
152.767	124
153.13	136
153.492	127
153.854	144
154.217	148
154.58	148
154.943	157
155.304	169
155.667	177
156.03	200
156.393	218
156.756	229
157.117	233
157.48	221
157.842	208
158.205	173
158.566	175
158.929	162
159.292	143
159.654	133
160.015	125
160.378	136
160.741	129
161.103	122
161.464	127
161.827	136
162.189	126
162.55	112
162.913	129
163.275	125
163.638	121
163.999	121
164.361	118
164.724	123
165.085	140
165.447	118
165.809	124
166.17	127
166.532	125
166.895	124
167.256	127
167.618	137
167.979	125
168.341	124
168.703	120
169.064	121
169.426	123
169.788	120
170.149	126
170.511	123
170.872	124
171.234	134
171.596	123
171.956	120
172.318	127
172.679	139
173.041	136
173.401	145
173.763	142
174.125	135
174.486	146
174.848	126
175.208	142
175.57	150
175.931	164
176.292	154
176.653	145
177.015	149
177.375	156
177.737	159
178.098	152
178.459	163
178.821	160
179.181	156
179.542	157
179.903	163
180.264	167
180.625	174
180.985	170
181.346	192
181.707	199
182.068	182
182.428	213
182.79	216
183.15	227
183.511	235
183.871	232
184.233	234
184.593	248
184.953	244
185.314	260
185.674	255
186.036	245
186.396	251
186.757	252
187.117	255
187.477	252
187.838	261
188.198	252
188.559	259
188.919	246
189.279	214
189.64	222
190	221
190.359	198
190.721	198
191.08	181
191.44	203
191.801	192
192.161	174
192.52	174
192.882	184
193.241	165
193.601	158
193.962	159
194.321	153
194.681	157
195.042	149
195.401	149
195.761	156
196.122	151
196.481	151
196.841	149
197.2	140
197.561	142
197.92	143
198.28	142
198.639	139
199	138
199.359	142
199.718	131
200.078	137
200.438	127
200.798	140
201.157	123
201.516	124
201.877	140
202.236	130
202.595	128
202.954	138
203.313	138
203.674	129
204.033	132
204.392	128
204.751	131
205.11	131
205.471	135
205.83	131
206.189	140
206.548	141
206.907	119
207.266	122
207.626	120
207.985	133
208.344	129
208.703	129
209.062	141
209.42	148
209.779	126
210.138	145
210.498	145
210.857	150
211.216	134
211.575	144
211.933	143
212.292	145
212.651	140
213.01	144
213.368	131
213.727	141
214.085	135
214.444	128
214.804	142
215.163	143
215.521	145
215.88	139
216.238	123
216.597	146
216.955	132
217.314	140
217.672	124
218.031	135
218.389	140
218.748	134
219.106	129
219.464	141
219.823	138
220.181	136
220.539	143
220.898	138
221.256	138
221.614	143
221.973	161
222.331	153
222.689	155
223.047	147
223.405	148
223.762	162
224.12	156
224.479	146
224.837	159
225.195	160
225.553	168
225.911	174
226.269	166
226.627	191
226.985	182
227.343	185
227.701	192
228.058	193
228.416	188
228.773	192
229.131	221
229.489	188
229.847	210
230.205	216
230.563	217
230.919	222
231.277	224
231.635	238
231.993	219
232.351	236
232.708	242
233.065	242
233.422	237
233.78	243
234.138	274
234.495	268
234.852	254
235.209	274
235.567	284
235.925	293
236.282	288
236.638	281
236.996	305
237.353	319
237.711	301
238.067	320
238.425	312
238.782	310
239.139	302
239.495	333
239.853	291
240.21	324
240.568	303
240.924	306
241.281	306
241.638	277
241.996	285
242.352	289
242.709	261
243.066	272
243.422	242
243.779	261
244.136	267
244.492	241
244.849	241
245.207	245
245.562	228
245.919	216
246.277	222
246.632	239
246.989	212
247.346	199
247.702	206
248.059	203
248.416	202
248.772	192
249.129	201
