39.5698	147
39.941	132
40.3108	125
40.6805	135
41.0503	138
41.42	127
41.7897	126
42.1593	128
42.529	128
42.9001	123
43.2697	138
43.6393	127
44.0089	133
44.3784	138
44.748	123
45.1175	119
45.487	145
45.8565	125
46.226	131
46.5955	126
46.9649	128
47.3343	131
47.7052	138
48.0746	168
48.4439	180
48.8133	156
49.1826	153
49.5519	148
49.9212	158
50.2905	161
50.6598	172
51.029	185
51.3982	210
51.7675	255
52.1366	338
52.5058	484
52.875	763
53.2441	1143
53.6132	1216
53.9823	960
54.3514	641
54.7205	527
55.0895	668
55.4586	693
55.8276	463
56.1966	286
56.5641	248
56.9331	210
57.302	166
57.671	180
58.0399	163
58.4088	195
58.7776	194
59.1465	250
59.5153	298
59.8841	288
60.2529	267
60.6217	236
60.9905	206
61.3578	216
61.7265	260
62.0953	310
62.464	359
62.8326	432
63.2013	486
63.5699	437
63.9386	383
64.3057	316
64.6743	267
65.0429	262
65.4114	250
65.78	207
66.1485	183
66.517	154
66.884	131
67.2525	124
67.621	133
67.9894	135
68.3578	124
68.7248	118
69.0931	119
69.4615	125
69.8299	118
70.1982	126
70.565	125
70.9333	113
71.3016	118
71.6699	131
72.0381	128
72.4049	125
72.7731	136
73.1413	176
73.5094	184
73.8762	194
74.2443	205
74.6124	156
74.9805	154
75.3471	143
75.7152	131
76.0832	105
76.4513	123
76.8178	112
77.1858	125
77.5538	118
77.9203	109
78.2883	120
78.6562	118
79.0241	116
79.3905	120
79.7584	106
80.1262	99
80.4926	103
80.8605	110
81.2282	121
81.5946	113
81.9624	121
82.3301	116
82.6964	115
83.0641	115
83.4318	115
83.798	106
84.1657	123
84.5319	120
84.8995	112
85.2671	124
85.6333	125
86.0008	124
86.3684	126
86.7345	123
87.102	126
87.468	114
87.8355	110
88.2016	123
88.569	119
88.9364	117
89.3024	123
89.6698	126
90.0357	121
90.4031	126
90.769	116
91.1363	124
91.5036	117
91.8695	113
92.2368	112
92.6026	116
92.9698	114
93.3356	116
93.7028	114
94.0685	119
94.4357	126
94.8014	127
95.1685	115
95.5342	138
95.9013	117
96.267	115
96.634	123
96.9996	158
97.3666	178
97.7322	213
98.0992	167
98.4647	151
98.8317	116
99.1972	121
99.5641	115
99.9296	113
100.296	126
100.662	120
101.027	114
101.394	116
101.76	119
102.126	122
102.492	132
102.858	122
103.224	114
103.589	130
103.956	124
104.321	124
104.688	125
105.053	119
105.418	111
105.785	118
106.15	115
106.515	114
106.882	126
107.247	118
107.613	108
107.978	118
108.343	124
108.71	132
109.075	127
109.44	120
109.806	130
110.171	120
110.536	135
110.903	131
111.268	123
111.633	119
111.999	106
112.364	114
112.729	114
