39.5698	102.5
39.941	93.5
40.3108	105.5
40.6805	98.5
41.0503	100.5
41.42	85.5
41.7897	92.5
42.1593	85.5
42.529	92.5
42.9001	89.5
43.2697	92.5
43.6393	90.5
44.0089	90.5
44.3784	96.5
44.748	93.5
45.1175	91.5
45.487	96.5
45.8565	90.5
46.226	89.5
46.5955	94.5
46.9649	103.5
47.3343	96.5
47.7052	99.5
48.0746	97.5
48.4439	95.5
48.8133	101.5
49.1826	103.5
49.5519	100.5
49.9212	98.5
50.2905	95.5
50.6598	91.5
51.029	94.5
51.3982	94.5
51.7675	106.5
52.1366	115.5
52.5058	122.5
52.875	129.5
53.2441	155.5
53.6132	197.5
53.9823	255.5
54.3514	282.5
54.7205	259.5
55.0895	258.5
55.4586	442.5
55.8276	754.5
56.1966	830.5
56.5641	565.5
56.9331	255.5
57.302	176.5
57.671	139.5
58.0399	123.5
58.4088	109.5
58.7776	124.5
59.1465	111.5
59.5153	132.5
59.8841	148.5
60.2529	166.5
60.6217	183.5
60.9905	162.5
61.3578	148.5
61.7265	124.5
62.0953	131.5
62.464	139.5
62.8326	158.5
63.2013	179.5
63.5699	196.5
63.9386	182.5
64.3057	182.5
64.6743	150.5
65.0429	150.5
65.4114	130.5
65.78	136.5
66.1485	132.5
66.517	112.5
66.884	97.5
67.2525	96.5
67.621	96.5
67.9894	94.5
68.3578	90.5
68.7248	90.5
69.0931	98.5
69.4615	96.5
69.8299	85.5
70.1982	83.5
70.565	89.5
70.9333	85.5
71.3016	88.5
71.6699	81.5
72.0381	87.5
72.4049	84.5
72.7731	89.5
73.1413	90.5
73.5094	97.5
73.8762	92.5
74.2443	104.5
74.6124	98.5
74.9805	99.5
75.3471	92.5
75.7152	93.5
76.0832	87.5
76.4513	83.5
76.8178	93.5
77.1858	85.5
77.5538	84.5
77.9203	88.5
78.2883	74.5
78.6562	90.5
79.0241	92.5
79.3905	92.5
79.7584	94.5
80.1262	83.5
80.4926	87.5
80.8605	85.5
81.2282	82.5
81.5946	89.5
81.9624	82.5
82.3301	87.5
82.6964	85.5
83.0641	82.5
83.4318	85.5
83.798	88.5
84.1657	95.5
84.5319	84.5
84.8995	85.5
85.2671	89.5
85.6333	89.5
86.0008	89.5
86.3684	89.5
86.7345	87.5
87.102	77.5
87.468	84.5
87.8355	88.5
88.2016	90.5
88.569	80.5
88.9364	84.5
89.3024	84.5
89.6698	96.5
90.0357	93.5
90.4031	90.5
90.769	88.5
91.1363	90.5
91.5036	91.5
91.8695	87.5
92.2368	85.5
92.6026	80.5
92.9698	86.5
93.3356	82.5
93.7028	90.5
94.0685	86.5
94.4357	85.5
94.8014	91.5
95.1685	91.5
95.5342	90.5
95.9013	84.5
96.267	85.5
96.634	83.5
96.9996	78.5
97.3666	85.5
97.7322	92.5
98.0992	116.5
98.4647	113.5
98.8317	93.5
99.1972	98.5
99.5641	98.5
99.9296	82.5
100.296	80.5
100.662	77.5
101.027	85.5
101.394	84.5
101.76	91.5
102.126	85.5
102.492	83.5
102.858	93.5
103.224	82.5
103.589	80.5
103.956	82.5
104.321	86.5
104.688	86.5
105.053	86.5
105.418	79.5
105.785	82.5
106.15	86.5
106.515	79.5
106.882	90.5
107.247	87.5
107.613	80.5
107.978	79.5
108.343	86.5
108.71	89.5
109.075	86.5
109.44	94.5
109.806	84.5
110.171	86.5
110.536	92.5
110.903	85.5
111.268	88.5
111.633	87.5
111.999	88.5
112.364	94.5
112.729	77.5
113.093	89.5
113.46	82.5
113.825	84.5
114.189	86.5
114.555	78.5
114.92	79.5
115.285	78.5
115.65	86.5
116.016	78.5
116.381	77.5
116.745	81.5
117.11	82.5
117.476	80.5
117.841	86.5
118.205	81.5
118.57	79.5
118.936	82.5
119.3	87.5
119.665	80.5
120.029	80.5
120.394	86.5
120.76	90.5
121.124	86.5
121.489	88.5
121.853	83.5
122.217	86.5
122.583	83.5
122.948	84.5
123.312	85.5
123.676	86.5
124.041	84.5
124.406	80.5
124.771	86.5
125.135	87.5
125.499	85.5
125.863	79.5
126.228	79.5
126.592	83.5
126.957	91.5
127.322	81.5
127.686	79.5
128.05	85.5
128.414	82.5
128.778	88.5
129.142	78.5
129.506	83.5
129.87	81.5
130.236	92.5
130.6	87.5
130.964	84.5
131.328	84.5
131.692	85.5
132.056	88.5
132.419	87.5
132.783	89.5
133.147	82.5
133.511	90.5
133.875	92.5
134.239	89.5
134.603	85.5
134.966	83.5
135.33	88.5
135.694	83.5
136.058	85.5
136.421	84.5
136.785	91.5
137.149	89.5
137.514	90.5
137.878	83.5
138.241	85.5
138.603	83.5
138.967	84.5
139.331	86.5
139.694	88.5
140.058	86.5
140.421	83.5
140.785	84.5
141.148	88.5
141.512	90.5
141.875	88.5
142.239	87.5
142.602	89.5
142.966	85.5
143.329	88.5
143.692	84.5
144.056	89.5
144.419	96.5
144.782	84.5
145.146	86.5
145.509	93.5
145.871	90.5
146.234	81.5
146.597	97.5
146.961	87.5
147.324	81.5
147.687	86.5
148.05	86.5
148.413	91.5
148.777	88.5
149.138	86.5
149.501	86.5
149.864	89.5
150.228	94.5
150.591	89.5
150.954	88.5
151.317	90.5
151.678	95.5
152.041	91.5
152.404	91.5
152.767	86.5
153.13	93.5
153.492	84.5
153.854	100.5
154.217	90.5
154.58	103.5
154.943	97.5
155.304	102.5
155.667	98.5
156.03	112.5
156.393	115.5
156.756	124.5
157.117	126.5
157.48	130.5
157.842	119.5
158.205	130.5
158.566	113.5
158.929	107.5
159.292	100.5
159.654	99.5
160.015	82.5
160.378	93.5
160.741	98.5
161.103	88.5
161.464	90.5
161.827	92.5
162.189	88.5
