39.5698	114.5
39.941	91.5
40.3108	116.5
40.6805	109.5
41.0503	115.5
41.42	113.5
41.7897	107.5
42.1593	101.5
42.529	103.5
42.9001	103.5
43.2697	107.5
43.6393	111.5
44.0089	118.5
44.3784	116.5
44.748	112.5
45.1175	115.5
45.487	108.5
45.8565	108.5
46.226	112.5
46.5955	100.5
46.9649	113.5
47.3343	107.5
47.7052	100.5
48.0746	105.5
48.4439	111.5
48.8133	129.5
49.1826	155.5
49.5519	164.5
49.9212	132.5
50.2905	109.5
50.6598	114.5
51.029	120.5
51.3982	117.5
51.7675	110.5
52.1366	110.5
52.5058	123.5
52.875	145.5
53.2441	149.5
53.6132	179.5
53.9823	202.5
54.3514	247.5
54.7205	228.5
55.0895	217.5
55.4586	227.5
55.8276	281.5
56.1966	408.5
56.5641	407.5
56.9331	254.5
57.302	182.5
57.671	163.5
58.0399	173.5
58.4088	164.5
58.7776	158.5
59.1465	179.5
59.5153	235.5
59.8841	294.5
60.2529	406.5
60.6217	428.5
60.9905	347.5
61.3578	297.5
61.7265	263.5
62.0953	302.5
62.464	409.5
62.8326	508.5
63.2013	692.5
63.5699	884.5
63.9386	1086.5
64.3057	942.5
64.6743	854.5
65.0429	668.5
65.4114	546.5
65.78	462.5
66.1485	443.5
66.517	344.5
66.884	251.5
67.2525	216.5
67.621	179.5
67.9894	156.5
68.3578	149.5
68.7248	141.5
69.0931	118.5
69.4615	124.5
69.8299	110.5
70.1982	127.5
70.565	128.5
70.9333	112.5
71.3016	116.5
71.6699	117.5
72.0381	123.5
72.4049	129.5
72.7731	129.5
73.1413	142.5
73.5094	164.5
73.8762	206.5
74.2443	254.5
74.6124	308.5
74.9805	290.5
75.3471	256.5
75.7152	200.5
76.0832	160.5
76.4513	132.5
76.8178	135.5
77.1858	121.5
77.5538	112.5
77.9203	106.5
78.2883	108.5
78.6562	104.5
79.0241	98.5
79.3905	94.5
79.7584	112.5
80.1262	103.5
80.4926	104.5
80.8605	93.5
81.2282	99.5
81.5946	89.5
81.9624	96.5
82.3301	92.5
82.6964	92.5
83.0641	99.5
83.4318	101.5
83.798	97.5
84.1657	93.5
84.5319	91.5
84.8995	89.5
85.2671	97.5
85.6333	90.5
86.0008	98.5
86.3684	98.5
86.7345	95.5
87.102	101.5
87.468	101.5
87.8355	106.5
88.2016	103.5
88.569	100.5
88.9364	107.5
89.3024	107.5
89.6698	102.5
90.0357	111.5
90.4031	121.5
90.769	122.5
91.1363	117.5
91.5036	116.5
91.8695	103.5
92.2368	101.5
92.6026	109.5
92.9698	91.5
93.3356	95.5
93.7028	90.5
94.0685	97.5
94.4357	97.5
94.8014	98.5
95.1685	97.5
95.5342	97.5
95.9013	100.5
96.267	97.5
96.634	102.5
96.9996	95.5
97.3666	104.5
97.7322	108.5
98.0992	189.5
98.4647	234.5
98.8317	164.5
99.1972	115.5
99.5641	97.5
99.9296	100.5
100.296	102.5
100.662	106.5
101.027	95.5
101.394	92.5
101.76	92.5
102.126	101.5
102.492	90.5
102.858	94.5
103.224	100.5
103.589	101.5
103.956	99.5
104.321	103.5
104.688	94.5
105.053	97.5
105.418	95.5
105.785	96.5
106.15	87.5
106.515	98.5
106.882	101.5
107.247	102.5
107.613	98.5
107.978	99.5
108.343	100.5
108.71	97.5
109.075	104.5
109.44	99.5
109.806	103.5
110.171	96.5
110.536	104.5
110.903	95.5
111.268	100.5
111.633	100.5
111.999	95.5
112.364	93.5
112.729	100.5
113.093	101.5
113.46	95.5
113.825	99.5
114.189	94.5
114.555	91.5
114.92	94.5
115.285	94.5
115.65	99.5
116.016	95.5
116.381	88.5
116.745	88.5
117.11	91.5
117.476	99.5
117.841	91.5
118.205	91.5
118.57	92.5
118.936	93.5
119.3	83.5
119.665	93.5
120.029	98.5
120.394	89.5
120.76	97.5
121.124	91.5
121.489	94.5
121.853	100.5
122.217	99.5
122.583	88.5
122.948	93.5
123.312	95.5
123.676	93.5
124.041	84.5
124.406	90.5
