0	2537.44267584
5	2695.35033782
10	3370.42072095
15	3285.79499115
20	2793.38305513
25	2488.90522507
30	1806.1103205
35	1388.42098284
40	1070.76889582
45	610.085903434
50	33.9455725474
55	0.000703294175826
60	0.00012797827808
65	467.762393424
70	1132.24272665
75	1293.54557119
80	1628.01428813
85	2316.92251636
90	2964.8451748
95	3418.37591109
100	3927.92701901
105	3921.35553183
110	3661.47021046
115	2551.29697815
120	2093.6871853
125	1433.14573971
130	765.49188738
135	363.397068604
140	316.291276728
145	337.457457235
150	731.452312175
155	1096.93002643
160	3212.02582787
165	2048.80322809
170	4962.91822226
175	3693.80933359
180	4298.90879161
185	4851.1673326
190	4681.52610949
195	4638.94363315
200	4065.82455012
205	3986.34771182
210	2911.82248941
215	981.179190252
220	976.47202789
225	396.091556436
230	721.175794648
235	18.6351881913
240	438.840701836
245	176.924934558
250	554.477148389
255	950.666245473
260	1718.07276032
265	1627.16813571
270	3189.35921371
275	3148.90795565
280	3651.84513115
285	3543.39715896
290	3407.79008362
295	2792.11974193
300	2372.02901106
305	1707.82820376
310	917.482374415
315	856.050764856
320	205.238761123
325	270.520500065
330	217.018726232
335	167.415518253
340	736.171047924
345	1390.11951943
350	1576.22224646
355	1868.47411408
360	2516.17096011
