0	34612.4842138
5	39086.2427685
10	43131.856176
15	43508.8701819
20	41744.9038465
25	37749.7841869
30	31994.1282958
35	24714.3049598
40	17190.032022
45	11381.7950527
50	5410.81790607
55	2980.87695501
60	950.75765965
65	1055.70600932
70	2516.63479811
75	6177.06931039
80	9605.15396966
85	14624.8859286
90	19444.5489299
95	20712.9582351
100	22319.2763733
105	21649.7729109
110	21587.5620316
115	18706.7648226
120	14560.7760975
125	10784.7531216
130	6434.08845714
135	3741.55896629
140	1237.67635789
145	853.378229127
150	1860.72419239
155	3970.85418245
160	6695.26393386
165	13131.3279115
170	16301.1568875
175	21500.9420787
180	25836.6787276
185	29202.1727745
190	30877.3352245
195	30663.5695911
200	29067.0390799
205	25985.1395966
210	21553.9759035
215	16578.4810897
220	11313.0733186
225	7053.14639712
230	3259.80581892
235	1511.42090245
240	360.825798452
245	974.35829118
250	2793.01703853
255	4533.37694269
260	7420.7136322
265	11152.6457255
270	14920.3271015
275	16386.6037283
280	18368.9086668
285	17906.515032
290	17459.7910729
295	15017.0588798
300	12162.9156294
305	9839.44191849
310	6365.62647885
315	3456.60221687
320	1530.05380336
325	367.989394201
330	305.407502377
335	1517.45815027
340	3001.21999034
345	4718.08878266
350	7945.2927324
355	11221.5494836
360	14406.1741089
